DataCode,RecType,CaptureID,CaptureDate,Watershed,SpeciesCode,CaptureTime,CaptureMethod,Recap,BandPrefixNumber,BandSuffixNumber,ColorBands,Age,HowAged,Sex,CP,BP,HowSexed,HeadBill,Tarsus,WingChord,MoltScore,FatScore,BloodSample,BirdMass,HowWeighed,Bander,Photos,TotalBlood,Haematocrit,Feather,FeatherCollected,ConcTRIG,TRIG,ConcBUTY,BUTY,FatMass,LeanMass,BodyWater,PositionRegion,PositionX,PositionY,Notes
CBS01,1,1356,6/8/2015,N2B,GRSP,13:10:00,mistnet,FALSE,1831,10171,KS-YB,AHY,CP,M,4,0,CP,29.4,20.2,65,0,0,TRUE,17.03,DigitalScale,DJS,TRUE,-999,54,TRUE,RP1,1.0032,FALSE,-999,FALSE,0.69,14.11,12.07,14 S,708506,4328235,GPS #7 point 49
CBS01,1,1355,6/8/2015,N2B,GRSP,12:50:00,mistnet,FALSE,1831,10168,AS-AA,AHY,BP,F,0,3,BP,27.7,20.8,61.5,0,0.5,TRUE,18.08,DigitalScale,SKW,TRUE,-999,54,TRUE,RP1,-999,FALSE,-999,FALSE,0.96,14.76,12.34,14 S,708380,4328399,in net after male captured without playback. Double color-banded bird--other bird added x to combo.
CBS01,1,1360,6/9/2015,C3C,GRSP,11:10:00,mistnet,FALSE,1831,10174,GK-SR,AHY,CP,M,4,0,CP,29.3,20.4,63,0,2,TRUE,17.32,DigitalScale,AB,TRUE,-999,52,TRUE,RP1,-999,FALSE,-999,FALSE,0.74,14.28,12.42,14 S,712440,4329189,GPS #7 point 051
CBS01,1,1359,6/9/2015,C3C,GRSP,08:38:00,mistnet,FALSE,1831,10173,GY-SG,AHY,CP,M,5,0,CP,28.2,19.9,61.5,0,1,TRUE,17.67,DigitalScale,AB,TRUE,-999,52,TRUE,RP1,-999,FALSE,-999,FALSE,0.62,15.03,12.7,14 S,712381,4329364,GPS #7 point 050. Recap in 2016.
CBS01,1,1358,6/9/2015,C3B,GRSP,06:40:00,mistnet,FALSE,1831,10172,AA-SD,AHY,BP,F,0,3,BP,28.5,17.9,59.5,0,0,FALSE,17.51,DigitalScale,AB,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,1.1,13.89,11.79,14 S,712327,4329416,C3B-ESW-42. blood tube was broken. Whole sample lost.Duplicate color combo  other bird has x added.
CBS01,1,1363,6/10/2015,C3C,GRSP,07:15:00,mistnet,FALSE,1831,10177,SY-KY,AHY,CP,M,4,0,CP,29.6,19.5,64.5,0,1,TRUE,17.16,DigitalScale,EJW,FALSE,-999,51,TRUE,P1,0.5322,FALSE,-999,FALSE,0.6,14.34,11.57,14 S,712585,4328863,UTM: 712585 43328863; Was double-banded combo  but the OTHER bird recapped and changed to SY-KG.
CBS01,1,1371,6/10/2015,C3C,GRSP,12:55:00,mistnet,FALSE,1831,10183,SG-RR,AHY,CP,M,3,0,CP,28.8,19.9,62.5,0,0.5,TRUE,16.4,DigitalScale,EJW,TRUE,-999,50,TRUE,P1,1.5687,FALSE,-999,FALSE,0.7,13.67,11.49,14 S,711646,4329264,utms: 711646 4329264
CBS01,1,1370,6/10/2015,C3C,GRSP,12:50:00,mistnet,FALSE,1831,10182,KK-SW,AHY,CP,M,4,0,CP,28.6,20.3,61.5,0,0,TRUE,17.79,DigitalScale,EJW,TRUE,-999,52,TRUE,P1,-999,FALSE,-999,FALSE,0.69,14.84,12.86,14 S,711646,4329264,May be in net >5 min. Recap in 2016
CBS01,1,1369,6/10/2015,C3C,GRSP,11:50:00,mistnet,FALSE,1831,10181,YY-SG,AHY,CP,M,4,0,CP,28.7,19.8,62,0,0,TRUE,15.67,DigitalScale,EJW,TRUE,-999,51,TRUE,P1,1.4144,FALSE,-999,FALSE,0.58,13.13,11.23,14 S,711710,4329237,utm 711710 4329237. Recap in 2016.
CBS01,1,1367,6/10/2015,C3C,GRSP,10:20:00,mistnet,FALSE,1831,10180,PS-PP,AHY,CP,M,4,0,CP,28.7,19.9,61,0,0,TRUE,16.32,DigitalScale,EJW,TRUE,-999,53,TRUE,P1,-999,FALSE,-999,FALSE,0.71,13.61,11.79,14 S,712157,4329136,109 gps 10    in net longer than 5 min
CBS01,1,1366,6/10/2015,C3C,GRSP,08:40:00,mistnet,FALSE,1831,10179,OS-WO,AHY,CP,M,4,0,CP,29.3,19.7,62,0,1,TRUE,16.84,DigitalScale,EJW,TRUE,-999,51,TRUE,P1,0.8161,TRUE,-999,FALSE,0.79,13.95,11.68,14 S,712744,4328894,utm: 712744 4328894
CBS01,1,1364,6/10/2015,C3C,GRSP,07:20:00,mistnet,TRUE,1831,10832,GW-SY,ASY,Recap,M,4,0,CP,29.9,19.9,63,0,1,TRUE,18.04,DigitalScale,EJW,TRUE,-999,54,TRUE,P1,1.0295,FALSE,-999,FALSE,0.75,15.09,12.58,14 S,712114,4329048,gps 10  pt 108. 2014 return.
CBS01,1,1362,6/10/2015,C3C,GRSP,06:40:00,mistnet,FALSE,1831,10176,GP-GS,AHY,CP,M,4,0,CP,29,19.9,62,0,0.5,TRUE,17.34,DigitalScale,EJW,TRUE,-999,50,TRUE,P1,0.4112,FALSE,-999,FALSE,0.62,14.5,12.13,14 S,712379,4328926,utms: 712379 4328926
CBS01,1,1361,6/10/2015,C3C,GRSP,06:30:00,mistnet,FALSE,1831,10175,SG-YY,AHY,CP,M,4,0,CP,28.5,19.5,61,0,1,TRUE,15.92,DigitalScale,EJW,TRUE,-999,53,TRUE,P1,0.8993,FALSE,-999,FALSE,0.81,12.98,11.05,14 S,712242,4329109,GPS 10--pt 110
CBS01,1,1365,6/10/2015,C3C,GRSP,07:20:00,mistnet,FALSE,1831,10178,RY-RS,AHY,CP,M,4,0,CP,28.4,19,62,0,0.5,TRUE,17.03,DigitalScale,EJW,TRUE,-999,53,TRUE,P1,1.0655,FALSE,-999,FALSE,0.53,14.45,12.42,14 S,712469,4328939,utm: 712469 4328939
CBS01,1,1373,6/12/2015,C3B,GRSP,07:50:00,mistnet,FALSE,2181,40421,RR-SA,AHY,Plumage,F,0,2,BP,28.9,19.7,61.5,0,0,TRUE,15.32,DigitalScale,DJS,FALSE,-999,51,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712115,4329746,Location: C3B-KW-3. No picture  raining. Possibly in net longer than 5 min. Plasma used in BUTY assay - ASS
CBS01,1,1372,6/12/2015,C3B,GRSP,07:12:00,mistnet,FALSE,2181,40419,YD-OS,AHY,Plumage,M,3,0,CP,28.9,19.8,62,0,0,TRUE,16.26,DigitalScale,DJS,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712115,4329746,Location: C3B-KW-3. Feather taken before picture. Tube broken  could not spin  all into RBCs
CBS01,1,1378,6/13/2015,C3B,GRSP,12:40:00,mistnet,FALSE,2181,40423,RS-WY,AHY,Plumage,M,4,0,CP,29,19,61.5,0,0,TRUE,16.21,DigitalScale,DJS,TRUE,27,-999,TRUE,RP1,0.5207,TRUE,-999,FALSE,-999,-999,-999,14 S,711680,4329730,location: C3B-CES-3
CBS01,1,1380,6/13/2015,C3B,GRSP,14:50:00,mistnet,FALSE,2181,40425,SO-GK,AHY,Plumage,M,4,0,CP,28.8,20,68.5,0,1,TRUE,17.65,DigitalScale,DJS,TRUE,-999,52,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711680,4329730,location: C3B-CES-3. Caught w/o playback  in net more that 5 min. Ragged tail feathers
CBS01,1,1636,6/13/2015,C3B,GRSP,12:00:00,mistnet,FALSE,2181,40427,OK-SA,AHY,Plumage,F,0,4,BP,-999,-999,-999,-999,-999,TRUE,-999,NA,DJS,FALSE,-999,50,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,Retroactively added identity information because bird was let go right after blood was taken. EJW recaptured this bird on 15-Jun-15 and put on bands. Bird identity is known because captured on nest both times.--EJW  Blood Sample 1232
CBS01,1,1377,6/13/2015,C3B,GRSP,12:09:00,mistnet,TRUE,1831,10794,GG-WS,ASY,Recap,M,4,0,CP,28.4,19.9,61.5,0,0,TRUE,16.16,DigitalScale,DJS,TRUE,25,-999,FALSE,NA,0.8239,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,LOCATION: C3B-CES-3. Regrowing feather  did not take. First captured 02-Jun-14.
CBS01,1,1379,6/13/2015,C3B,GRSP,12:55:00,mistnet,FALSE,2181,40424,SW-PD,AHY,Plumage,M,4,0,CP,29.2,20.4,61.5,0,1,TRUE,18.02,DigitalScale,DJS,TRUE,-999,-999,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,location: C3B-CES-3. In net for more than 5 mins. Haematocrit not measured  25 is an estimate.
CBS01,1,1375,6/13/2015,C3B,GRSP,09:27:00,mistnet,FALSE,2181,40422,YA-SA,AHY,Plumage,F,0,3,OnNest,28.5,20.6,59,0,1,TRUE,16.1,DigitalScale,DJS,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711680,4329730,Location: C3B-DJS-28. Tail feathers jagged
CBS01,1,1514,6/15/2015,C3B,BHCO,14:15:00,hand,FALSE,2651,5652,NA,NG,OnNest,U,0,0,NA,-999,21.7,41,-999,-999,TRUE,26.88,DigitalScale,EJW,FALSE,65,71,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712546,4329457,2 tubes BHCO
CBS01,1,1384,6/15/2015,C3B,GRSP,13:30:00,mistnet,FALSE,1831,10184,PA-SA,AHY,Plumage,F,0,3,BP,27.8,19.4,60,0,0.5,TRUE,17.05,DigitalScale,EJW,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,712191,4329415,Location: C3B-KW-4. May have been in net >5min.
CBS01,1,1383,6/15/2015,C3B,GRSP,11:15:00,mistnet,TRUE,2181,40427,OK-SA,AHY,Plumage,F,0,4,OnNest,29,20.1,59.5,0,0,TRUE,15.68,DigitalScale,EJW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,location: C3B-CES-3. Bled previously on 13-Jun-15. same yr recap.
CBS01,1,1382,6/15/2015,C3B,GRSP,11:15:00,mistnet,TRUE,1831,10852,BY-OS,SY,Recap,M,3,0,CP,28.2,19.7,62,0,0.5,TRUE,16.74,DigitalScale,EJW,TRUE,-999,53,TRUE,RP1,1.481,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,Location: C3B-CES-3. Caught as hatch year in C3B on 13-July-14. 151.206 Transmitter
CBS01,1,1381,6/15/2015,C3A,GRSP,08:51:00,mistnet,FALSE,2181,40426,WD-SY,AHY,Plumage,M,4,0,CP,29.8,20.1,63,0,0.5,TRUE,17.64,DigitalScale,EJW,TRUE,-999,50,TRUE,P1,0.553,FALSE,-999,FALSE,-999,-999,-999,14 S,712116,4329970,location: C3A-BV-7
CBS01,1,1389,6/16/2015,C3SB,GRSP,12:00:00,mistnet,TRUE,1831,10119,WB-SR,AHY,CP,M,4,0,CP,-999,-999,-999,0,0,TRUE,16.37,DigitalScale,EJW,FALSE,-999,49,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711024,4330673,C3SB-CES-4. Same yr recap. Recapped in 2016
CBS01,1,1388,6/16/2015,C3SB,GRSP,12:02:00,mistnet,FALSE,2181,40430,GA-SY,AHY,BP,F,0,3,BP,29.1,19.4,60.5,0,1,TRUE,17.36,DigitalScale,EJW,TRUE,-999,46,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711024,4330673,C3SB-CES-4
CBS01,1,1393,6/17/2015,C3SA,GRSP,06:52:00,mistnet,FALSE,2181,40431,RS-RB,AHY,BP,F,0,3,BP,29.2,18.6,61.5,0,0.5,TRUE,17.72,DigitalScale,EJW,TRUE,-999,48,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710901,4331523,C3SA-DJS-31  feathers taken before photo  2 blood tubes  2nd tube all in RBC
CBS01,1,1398,6/17/2015,C3SA,GRSP,11:02:00,mistnet,TRUE,1831,10848,PG-WS,SY,Recap,M,3,0,CP,29.7,20.1,62,0,1,TRUE,17.85,DigitalScale,EJW,TRUE,-999,45,TRUE,RP1,1.4914,FALSE,-999,FALSE,-999,-999,-999,14 S,710806,4331682,GPS 8 PT 81  banded as HY in 2014. 2014 Return.
CBS01,1,1397,6/17/2015,C3SA,GRSP,09:40:00,mistnet,FALSE,2181,40435,GO-SY,AHY,CP,M,4,0,CP,29.1,19.8,63,0,0,TRUE,17.61,DigitalScale,EJW,TRUE,-999,47,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710932,4331452,in net >5 minutes  bald patch near left eye on head
CBS01,1,1396,6/17/2015,C3SA,GRSP,09:30:00,mistnet,FALSE,2181,40434,OO-OS,AHY,CP,M,5,0,CP,29.7,19.9,65,0,0,TRUE,17.61,DigitalScale,EJW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710874,4331522,in net >5min
CBS01,1,1394,6/17/2015,C3SA,GRSP,07:50:00,mistnet,FALSE,2181,40432,RS-YY,AHY,CP,M,4,0,CP,28.6,20.1,63,0,0.5,TRUE,17.64,DigitalScale,EJW,TRUE,-999,53,TRUE,RP1,0.593,FALSE,-999,FALSE,-999,-999,-999,14 S,710932,4331452,
CBS01,1,1395,6/17/2015,C3SA,GRSP,08:30:00,mistnet,FALSE,2181,40433,GG-OS,AHY,CP,M,5,0,CP,29.1,19.4,64.5,0,1,TRUE,18.15,DigitalScale,EJW,TRUE,-999,53,FALSE,NA,0.8455,FALSE,-999,FALSE,-999,-999,-999,14 S,710859,4331583,may have been in net >5 min
CBS01,1,1497,6/18/2015,2A,GRSP,10:00:00,hand,FALSE,2181,40438,NA,NG,OnNest,U,0,0,NA,-999,20.1,41.5,-999,-999,TRUE,12.2,DigitalScale,JMG,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707372,4327577,
CBS01,1,1498,6/18/2015,2A,BHCO,10:00:00,hand,FALSE,2651,5656,NA,NG,OnNest,U,0,0,NA,-999,24.2,53,-999,-999,TRUE,24.52,DigitalScale,JMG,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707372,4327577,BHCO
CBS01,1,1516,6/18/2015,C3B,GRSP,08:30:00,hand,FALSE,2181,40437,NA,NG,OnNest,U,0,0,NA,-999,16.5,28,-999,-999,TRUE,9.88,DigitalScale,SVR,FALSE,-999,60,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,GRSP
CBS01,1,1517,6/18/2015,C3B,BHCO,07:35:00,hand,FALSE,2651,5653,NA,NG,OnNest,U,0,0,NA,-999,22.4,43,-999,-999,TRUE,19.21,DigitalScale,SVR,FALSE,-999,44,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711680,4329730,BHCO
CBS01,1,1515,6/18/2015,C3B,BHCO,08:30:00,hand,FALSE,2651,5655,NA,NG,OnNest,U,0,0,NA,-999,16.6,30,-999,-999,TRUE,15.92,DigitalScale,SVR,FALSE,-999,75,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711972,4329381,BHCO
CBS01,1,1518,6/18/2015,C3B,BHCO,07:35:00,hand,FALSE,2651,5654,NA,NG,OnNest,U,0,0,NA,-999,23.3,46.5,-999,-999,TRUE,28.28,DigitalScale,SVR,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711680,4329730,BHCO
CBS01,1,1402,6/18/2015,2A,GRSP,09:45:00,mistnet,FALSE,2181,40318,RG-SA,AHY,Plumage,F,0,4,BP,28.5,19.6,60.5,0,0,TRUE,16.45,DigitalScale,DJS,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,707372,4327577,
CBS01,1,1408,6/19/2015,N1B,GRSP,10:22:00,mistnet,FALSE,2181,40446,GP-SY,AHY,Plumage,M,3,0,CP,29.1,19.1,64,0,0.5,TRUE,16.39,DigitalScale,EJW,TRUE,-999,47,TRUE,RP1,1.2788,FALSE,-999,FALSE,-999,-999,-999,14 S,710714,4328660,
CBS01,1,1407,6/19/2015,N20A,GRSP,09:25:00,mistnet,FALSE,2181,40445,GK-SY,AHY,Plumage,M,4,0,CP,28.7,19.9,64.5,0,0.5,TRUE,17.35,DigitalScale,EJW,TRUE,-999,48,TRUE,RP1,1.2317,FALSE,-999,FALSE,-999,-999,-999,14 S,710605,4328730,
CBS01,1,1410,6/20/2015,C3B,GRSP,07:57:00,mistnet,FALSE,1831,10200,AD-AS,AHY,Plumage,F,0,3,BP,28.1,19.4,58.5,0,1,TRUE,17.68,DigitalScale,DJS,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711663,4329614,
CBS01,1,1412,6/20/2015,K1B,GRSP,06:55:00,mistnet,FALSE,2181,40448,RS-YW,AHY,Plumage,M,4,0,CP,29.3,19.8,63.5,0,0.5,TRUE,16.28,DigitalScale,EJW,TRUE,-999,53,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710704,4330242,
CBS01,1,1413,6/20/2015,K2A,GRSP,08:20:00,mistnet,FALSE,2181,40450,DY-SYx,AHY,Plumage,M,3,0,CP,29,20,61,0,1,TRUE,17.82,DigitalScale,EJW,TRUE,-999,50,TRUE,RP1,0.4279,FALSE,-999,FALSE,-999,-999,-999,14 S,710834,4330381,no gps point-TRIPLE BANDED
CBS01,1,1411,6/20/2015,K2A,GRSP,06:20:00,mistnet,FALSE,2181,40447,YP-OS,AHY,Plumage,M,4,0,CP,29.4,20.1,64.5,0,0,TRUE,17.29,DigitalScale,EJW,TRUE,-999,46,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,710758,4330279,
CBS01,1,1414,6/20/2015,N1B,GRSP,09:50:00,mistnet,FALSE,2181,40451,RS-GP,AHY,CP,M,5,1,CP,29.4,20.7,62,0,1,TRUE,17.83,DigitalScale,EJW,TRUE,-999,48,TRUE,RP1,1.0242,FALSE,-999,FALSE,-999,-999,-999,14 S,711077,4328535,Loss of belly feathers  nestlings?
CBS01,1,1429,6/26/2015,N1A,GRSP,06:40:00,mistnet,TRUE,1831,10450,WK-SK,ASY,Recap,F,0,3,BP,29.9,20.1,59.5,1,0.5,TRUE,17.62,DigitalScale,EJW,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,708272,4329911,Molting at nape. 2014 return.
CBS01,1,1443,7/1/2015,K2A,GRSP,12:45:00,mistnet,FALSE,2181,40705,SO-PR,AHY,Plumage,M,4,0,CP,28.2,18.7,61,0,2,TRUE,17.38,DigitalScale,AB,TRUE,-999,50,TRUE,RP1,1.5954,FALSE,-999,FALSE,0.75,14.7,12.49,14 S,710869,4330599,location: GPS #7  point 64
CBS01,1,1442,7/1/2015,K2A,GRSP,09:35:00,mistnet,FALSE,2181,40704,RS-WR,AHY,Plumage,M,4,0,CP,29.7,20.4,62,0,0,TRUE,17.56,DigitalScale,AB,TRUE,-999,50,TRUE,RP1,1.1116,FALSE,-999,FALSE,0.59,14.8,12.62,14 S,709944,4330672,location: GPS #7  pt 63
CBS01,1,1441,7/1/2015,K2A,GRSP,07:55:00,mistnet,FALSE,2181,40703,YO-GS,AHY,Plumage,M,5,0.5,CP,29.4,19.7,64,0,1,TRUE,17.11,DigitalScale,AB,TRUE,-999,47,TRUE,RP1,1.1837,FALSE,-999,FALSE,0.9,13.8,11.65,14 S,710263,4330769,Suspected nest RI:3 5. Location: Nature trail. GPS #7  point 62
CBS01,1,1440,7/1/2015,K2A,GRSP,07:24:00,mistnet,FALSE,2181,40702,BD-SR,AHY,Plumage,M,4,0.5,CP,29.7,20,62.5,0,1,TRUE,16.78,DigitalScale,AB,TRUE,-999,50,TRUE,RP1,1.055,FALSE,-999,FALSE,0.66,13.95,11.77,14 S,710395,4330763,RI: 1. prev. nest? GPS #7 point 61
CBS01,1,1505,7/2/2015,C3A,GRSP,09:20:00,hand,FALSE,2181,40399,NA,NG,OnNest,U,0,0,NA,-999,20.6,42,-999,-999,TRUE,11.26,DigitalScale,SKW,FALSE,-999,39,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711708,4329841,
CBS01,1,1504,7/2/2015,C3A,GRSP,09:20:00,hand,FALSE,2181,40400,NA,NG,OnNest,U,0,0,NA,-999,18.8,39,-999,-999,TRUE,11.15,DigitalScale,SKW,FALSE,-999,41,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711708,4329841,
CBS01,1,1508,7/2/2015,C3A,GRSP,09:20:00,hand,FALSE,2181,40326,NA,NG,OnNest,U,0,0,NA,-999,20.9,42.5,-999,-999,TRUE,11.36,DigitalScale,SKW,FALSE,22,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711708,4329841,
CBS01,1,1506,7/2/2015,C3A,GRSP,09:20:00,hand,FALSE,2181,40398,NA,NG,OnNest,U,0,0,NA,-999,19.8,43,-999,-999,TRUE,12.05,DigitalScale,SKW,FALSE,-999,40,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711708,4329841,
CBS01,1,1507,7/2/2015,C3A,GRSP,09:20:00,hand,FALSE,2181,40397,NA,NG,OnNest,U,0,0,NA,-999,20.6,42.5,-999,-999,TRUE,12.14,DigitalScale,SKW,FALSE,-999,-999,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711708,4329841,sample lost in centrifuge and no plasma
CBS01,1,1513,7/2/2015,C3B,BHCO,08:15:00,hand,FALSE,2651,5665,NA,NG,OnNest,U,0,0,NA,-999,23.8,47.5,-999,-999,TRUE,22.16,DigitalScale,SKW,FALSE,69,43,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711862,4329771,
CBS01,1,1512,7/2/2015,C3B,BHCO,08:15:00,hand,FALSE,2651,5664,NA,NG,OnNest,U,0,0,NA,-999,21,36.5,-999,-999,TRUE,13.95,DigitalScale,SKW,FALSE,-999,45,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711862,4329771,
CBS01,1,1511,7/2/2015,C3B,BHCO,08:15:00,hand,FALSE,2651,5663,NA,NG,OnNest,U,0,0,NA,-999,20.3,34,-999,-999,TRUE,12.22,DigitalScale,SKW,FALSE,-999,55,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711862,4329771,
CBS01,1,1510,7/2/2015,C3B,GRSP,08:15:00,hand,FALSE,2181,40325,NA,NG,OnNest,U,0,0,NA,-999,19.4,35,-999,-999,TRUE,9.34,DigitalScale,SKW,FALSE,-999,47,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711862,4329771,
CBS01,1,1509,7/2/2015,C3B,GRSP,08:15:00,hand,FALSE,2181,40324,NA,NG,OnNest,U,0,0,NA,-999,20.1,40,-999,-999,TRUE,11.25,DigitalScale,SKW,FALSE,-999,48,FALSE,NA,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711862,4329771,
CBS01,1,1446,7/2/2015,C3SB,GRSP,07:02:00,mistnet,FALSE,2181,40710,SY-PK,AHY,CP,M,5,0.5,CP,28.8,19.9,63,0,0,TRUE,15.45,DigitalScale,AB,TRUE,-999,48,TRUE,RP1,0.9275,TRUE,-999,FALSE,0.53,12.73,11.14,14 S,711605,4329984,GPS: SC1 pt. C3SB-AB-22  father of nest  wear bar at tip of rp5  too light to transmitter. Recapped in  2016 and 2017. Combo changed in 2017 to SY-KR.
CBS01,1,1456,7/2/2015,C3A,GRSP,10:34:00,mistnet,FALSE,2181,40716,SR-DG,AHY,CP,M,3,0,CP,28.4,19.6,61,0,0,TRUE,16.05,DigitalScale,DJS,TRUE,-999,53,TRUE,RP1,0.9409,FALSE,-999,FALSE,0.59,13.36,11.42,14 S,711805,4329875,GPS: SC1 pt. 109
CBS01,1,1455,7/2/2015,C3B,GRSP,09:53:00,mistnet,FALSE,2181,40715,OS-YY,AHY,CP,M,5,0,CP,29.2,20.4,63,0,0,TRUE,16.36,DigitalScale,AB,TRUE,-999,50,TRUE,RP1,-999,FALSE,-999,FALSE,0.51,13.65,11.89,14 S,711848,4329779,GPS: SC1 pt 108 Transmitter: B432 151.292
CBS01,1,1454,7/2/2015,C3A,GRSP,10:00:00,mistnet,TRUE,1831,10059,RD-YS,ASY,Recap,M,5,0,CP,29.1,19.7,63,0,0,TRUE,17.36,DigitalScale,AB,TRUE,-999,52,TRUE,RP1,-999,FALSE,-999,FALSE,0.72,14.19,12.51,14 S,711851,4330120,GPS: 11 pt 140. Recap from 2014.
CBS01,1,1452,7/2/2015,C3SB,GRSP,08:25:00,mistnet,FALSE,2181,40712,GS-OR,AHY,CP,M,3,0,CP,28.7,18.6,62,0,0,TRUE,16.51,DigitalScale,AB,TRUE,-999,50,TRUE,RP1,0.9962,FALSE,-999,FALSE,0.7,13.59,11.57,14 S,711681,4330022,GPS: 7 pt 65  possibly in net >5min  feathers worn  possibly second year?
CBS01,1,1451,7/2/2015,C3A,GRSP,08:20:00,mistnet,FALSE,2181,40711,BS-WG,AHY,BP,F,0,3,BP,29.5,21,60,0,0,TRUE,17.23,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,-999,FALSE,-999,FALSE,-999,-999,-999,14 S,711697,4329849,GPS: SC1 pt. 106  nest female for C3A-BV-8
CBS01,1,1449,7/2/2015,C3A,GRSP,06:50:00,mistnet,FALSE,2181,40709,SG-KG,AHY,CP,M,4,0,CP,28.4,19.7,62,0.5,0,TRUE,16.86,DigitalScale,AB,TRUE,-999,51,TRUE,RP1,1.0726,FALSE,-999,FALSE,0.7,13.94,11.85,14 S,711671,4329908,GPS: SC1 pt. 104 transmittered: 151.336
CBS01,1,1447,7/2/2015,C3SB,GRSP,07:04:00,mistnet,FALSE,2181,40707,KO-OS,AHY,CP,M,4,0,CP,28.7,20,61,0,0,TRUE,17.29,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,0.9945,FALSE,-999,FALSE,0.59,14.51,12.69,14 S,711819,4330178,Recap same year.
CBS01,1,1445,7/2/2015,C3SB,GRSP,06:15:00,mistnet,TRUE,1831,10054,YR-BS,ASY,Recap,M,5,0,CP,29.8,20.2,66,0,0,TRUE,17.29,DigitalScale,AB,TRUE,-999,52,TRUE,RP1,0.8008,FALSE,-999,FALSE,0.55,14.41,12.75,14 S,711798,4330011,GPS: 11 pt. 137  2014 return  very pointed p9 replaced red band. Recap from 2014.
CBS01,1,1444,7/2/2015,C3A,GRSP,06:10:00,mistnet,FALSE,2181,40706,DD-WS,AHY,CP,M,5,0,CP,29,20.4,62.5,0,0,TRUE,16,DigitalScale,AB,TRUE,-999,50,TRUE,RP1,1.2603,FALSE,-999,FALSE,0.55,13.44,11.47,14 S,711737,4329968,GPS: SC1 pt. 103
CBS01,1,1448,7/2/2015,C3SB,GRSP,06:50:00,mistnet,FALSE,2181,40708,PP-DS,AHY,CP,M,4,0,CP,29.2,21.1,63.5,0,0,TRUE,17.46,DigitalScale,AB,TRUE,-999,49,TRUE,RP1,0.4552,FALSE,-999,FALSE,0.62,14.59,12.39,14 S,711671,4329908,GPS: SC1 pt. 104  picture has wrong band number. Bird recaptured twice in 2016.
